id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
27397,1.9779,38,4.136518771,0.991786448,592,1.814536341,38.51,-121.48,0.804
27398,1.5817,31,4.956427015,1.037698413,1224,2.160852713,35.13,-119.47,0.566
27399,2.8586,36,4.105802048,1.140522876,1132,2.6,34.01,-118.33,1.4
27400,6.4339,26,6.219512195,1.008658009,1176,3.214225941,33.97,-117.64,1.688
27401,2.1848,35,4.821576763,1.056231003,1041,2.104100946,36.79,-119.74,0.704
27402,2.8462,33,4.37630854,1.0815427,2954,1.975757576,34.17,-118.61,2.409
27403,4.5913,23,4.446428571,1.091428571,1055,3.067857143,33.8,-118.27,2.281
27404,4.5208,36,5.349726776,1.110019646,1159,2.876019576,34.16,-118.26,1.819
27405,4.1951,19,5.46192053,1.025059666,2756,2.874709977,34.19,-119.2,2.145
27406,3.5848,16,3.857142857,1.013824885,2339,2.800650054,34.04,-118.37,2
27407,4.2431,21,5.858597285,1.026315789,2927,3.196992481,37.24,-121.84,2.38
27408,4.0977,17,5.604735883,1.02832244,2936,2.518518519,34.16,-118.85,2.426
27409,4.5615,27,5.32885906,1.054989817,588,2.076335878,34.26,-118.68,1.25
27410,5.8143,17,6.488789238,0.992957746,1001,3,33.92,-117.21,2.184
27411,4.1612,5,4.876988335,1.045816733,1534,2.526448363,38.68,-121.34,1.62
27412,2.4821,19,4.146627566,1.121705426,4611,4.861423221,36.96,-121.79,1.764
27413,2.9107,15,4.980769231,1.107692308,537,3.038461538,32.79,-117.17,1.143
27414,7.6229,52,6.2,1.060283688,827,2.378085106,34.07,-118.47,5
27415,4.2381,17,4.726438699,0.98265896,3416,2.664268585,37.66,-122.42,2.354
27416,2.5263,23,3.40257649,1.058776167,2111,4.069948187,33.98,-118.17,1.553
27417,2.6563,14,5.54309327,1.055445545,1115,2.293838863,38.46,-122.73,1.393
27418,10.1248,48,5.727626459,1.009646302,562,1.751140065,37.86,-122.25,5.00001
27419,1.9208,23,7.284313725,1.470588235,1633,1.868235294,33.79,-116.54,0.842
27420,4.739,33,6.446666667,1.01,947,2.823333333,33.95,-118.07,1.814
27421,2.5668,33,4.219114219,1.042465753,1775,3.633116883,33.91,-118.29,1.305
27422,3.1087,6,4.885864794,1.084233261,1429,2.890931373,34.08,-118.02,1.788
27423,1.8488,35,4.608391608,1.152416357,699,2.816326531,38.62,-121.44,0.741
27424,6.6657,20,6.29672447,1.045534151,2690,2.392789374,33.71,-118,3.793
27425,5.9316,26,5.650862069,1.036896552,2085,2.609865471,37.68,-121.75,1.838
27426,8.0239,37,6.392857143,1.035714286,1542,2,34.05,-118.48,3.1
27427,15.0001,46,8.084057971,0.858695652,1128,2.391304348,37.79,-122.5,5.00001
27428,2.5368,27,5.455026178,1.065140845,842,3.265463918,36.4,-119.46,1.04
27429,3.6422,21,5.183696925,1.012958963,5466,2.415653495,33.94,-117.21,1.631
27430,4.1141,26,4.984520124,1.069579288,1449,2.633779264,34.23,-118.49,2.333
27431,3.3625,52,4.958656331,1.086563307,1146,2.44288225,37.76,-122.43,3.288
27432,7.3672,22,6.683727034,1.003496503,1678,1.965034965,37.88,-122.1,3.662
27433,3.575,27,5.418972332,1.036745407,1231,2.885972851,32.73,-117.08,1.219
27434,5.1384,14,6.685064935,1.058394161,800,2.597402597,33,-117.04,2.603
27435,4.375,21,5.29489603,0.979007634,2064,2.849802372,38.24,-122.69,2.144
27436,15.0001,52,9.775784753,1.13229572,382,3.432914046,34.05,-118.41,5.00001
27437,2.1691,16,4.723076923,1.038461538,1469,2.831730769,34.02,-117.04,1.173
27438,3.7891,34,6.275913467,1.013303769,901,2.603878116,32.8,-117,1.639
27439,4.4766,24,5.343675418,1.028634361,1795,3.189845475,37.33,-121.98,2.241
27440,6.9399,18,6.310280374,1.028037383,1099,2.708633094,33.85,-118.39,3.878
27441,6.1592,13,7.629787234,1.175531915,2191,2.617021277,33.09,-117.25,3.714
27442,15.0001,52,8.167006116,1.030549898,1078,2.547344111,37.79,-122.47,5.00001
27443,4.8542,27,6.210784314,1.105882353,1446,3.039215686,37.94,-122.06,2.241
27444,6.4441,9,6.454545455,1.010989011,1040,3.204778157,34.17,-118.95,2.402
27445,4.2917,39,5.29009434,1.063829787,710,2.825136691,37.77,-122.14,1.646
27446,4.1364,17,5.46961326,0.955156951,1214,2.437847866,38.58,-121.41,1.896
27447,2.9545,35,5.385416667,1.072916667,1484,3.145833333,38.64,-121.44,0.896
27448,7.05,28,6.757505016,0.987012987,720,2.591216216,33.78,-118.07,3.463
27449,3.375,27,5.218333333,1.133333333,778,2.673333333,34.08,-117.41,1.342
27450,5.2868,14,6.395348837,1.065217391,1298,3.067193676,34.83,-118.87,1.919
27451,2.7431,42,4.828767123,1.150684932,413,2.902597403,33.94,-118.29,1.098
27452,5.2513,8,7.207619048,1.081845238,2204,3.076190476,34.08,-117.18,1.648
27453,1.933,26,4.294117647,1.149019608,577,3.078431373,32.71,-117.13,1.119
27454,2.6087,20,4.936096718,1.127877238,1497,2.336492891,38.01,-121.79,0.889
27455,3.2754,15,8.234463277,2.015009381,2555,2.622240527,33.74,-116.96,1.82
27456,2.0184,22,4.841836735,1.316326531,1374,2.387755102,37.77,-120.88,1.728
27457,3.9559,25,5.202247191,1.064798599,1494,2.766295707,33.82,-118.13,2.042
27458,2.4286,32,3.527472527,1.037398374,1548,4.444444444,33.9,-118.22,0.919
27459,2.2297,30,4.606694561,1.068783069,1227,3.014742015,36.6,-121.92,1.227
27460,6.6345,20,6.765100671,1.107398568,1456,2.807280514,37.25,-121.8,5.00001
27461,7.5544,28,7.662068966,1.044859813,3193,2.734104046,37.89,-122.14,5.00001
27462,2.0587,34,3.706161137,0.955267703,805,2.735362998,33.86,-118.33,1.422
27463,2.2027,27,4.584245077,1.037037037,927,1.97388521,32.77,-117.11,1.192
27464,3.15,52,4.441108545,1.079457364,1319,1.859697387,32.98,-117.3,5.00001
27465,7.3089,33,6.845238095,1.05,1183,2.491428571,37.45,-122.11,5.00001
27466,4.3952,16,5.344969199,1.065737052,1442,2.888601036,33.47,-117.67,1.744
27467,2.1917,36,3.946540881,1,1252,4.077294686,33.98,-118.18,1.618
27468,8.0074,37,7.247524752,1.042857143,851,3.011428571,33.93,-118.5,4.205
27469,2.5682,20,4.845138055,1.066997519,1545,2.527508091,32.75,-117.07,1.502
27470,5.3276,14,6.365748709,1.057788945,2082,2.728143713,34.15,-117.68,2.17
27471,3.6667,17,5.328413284,1.20295203,707,2.82046332,33.91,-117.91,1.929
27472,4.25,28,6.299479167,1.1875,1506,2.776041667,34.07,-117.78,1.911
27473,1.3185,23,2.907114625,1.125350318,599,3.01754386,34.06,-118.28,0.7
27474,5.3955,18,5.988160291,1.066396761,3517,3.09751434,37.57,-122.06,2.17
27475,0.9688,49,4.071428571,1.071428571,619,3.56462585,37.81,-122.29,0.78
27476,2.7432,36,5.655097614,1.0651341,1070,3.54674221,36.77,-119.69,0.952
27477,2.0474,33,4.155660377,1.05106383,1581,3.35443038,34.16,-117.33,0.987
27478,1.7,52,2.79954955,1.056306306,2026,2.072222222,37.8,-122.41,1.625
27479,5.6096,19,5.838709677,1.072580645,1548,2.830645161,34.01,-118.41,4.955
27480,3.2639,52,5.837121212,1.066666667,1396,2.973451327,37.76,-122.17,1.289
27481,4.6625,14,5.946368715,1.070103093,2415,3.938159879,33.9,-117.57,1.782
27482,4.3438,52,4.93902439,1.004878049,904,2.048780488,37.79,-122.45,5.00001
27483,3.8958,21,4.976435935,1.058315335,1488,2.735430157,33.79,-118.31,1.86
27484,2.3849,52,4.294892916,1.010309278,4738,4.35395189,34.05,-117.74,1.612
27485,6.0992,13,6.353819095,1.071129707,1362,2.652509653,37.36,-121.95,2.574
27486,3.8272,33,6.670967742,1.13618677,833,3.085106383,34.19,-118.61,2.922
27487,7.5898,43,6.092651757,1.077760498,934,2.142429131,37.56,-122.32,3.919
27488,2.5,32,5.617391304,1.17826087,504,3.869565217,36.19,-119.65,0.587
27489,3.3643,15,4.284431138,1.170124481,1592,1.777969019,37.61,-122.42,2.549
27490,4.3214,36,5.36013986,1.007326007,1931,2.80952381,32.71,-117.07,2.089
27491,4.1554,32,5.366323907,1.053639847,2319,2.722365039,37.6,-122.5,2.314
27492,1.6111,40,3.527472527,1.068292683,1388,1.81402439,34.13,-118.18,1.208
27493,6.8277,17,6.589812332,0.967391304,894,2.794990724,37.67,-122.08,2.782
27494,4.1071,35,6.708860759,0.985915493,1054,3.052208835,38.8,-121.41,1
27495,1.8814,28,4.558878505,1.067285383,2072,3.306049822,37.93,-122.35,0.847
27496,2.8393,35,4.620087336,1.017811705,933,3.097087379,33.92,-118.36,1.763
27497,4.2891,12,4.79253112,1.046511628,1583,4.119402985,37.34,-121.82,1.663
27498,6.5105,38,6.541984733,1.015209125,1479,2.867318436,34.17,-118.12,3.423
27499,2.3567,25,5.606998654,1.068136273,2082,3.083700441,33.73,-117.83,1.075
27500,2.6298,27,3.636898906,1.045924225,1504,3.744868035,34.09,-118.03,1.33
27501,3.4646,29,4.335820896,1.194029851,1059,3.826086957,36.96,-121.96,2
27502,5.0369,16,5.621621622,1.051724138,1902,2.745945946,32.91,-117.08,1.446
27503,3.2721,17,5.389915966,1.087336245,669,2.288515406,33.88,-117.86,2.875
27504,2.3598,12,2.843642612,1.09527121,4854,2.491991786,33.88,-117.91,1.625
27505,8.2664,33,6.753363229,1,996,2.460413081,37.9,-122.54,4.741
27506,1.3274,28,3.937759336,1.095022624,1232,3.288590604,36.75,-119.78,0.621
27507,6.8462,21,8.305343511,1.016194332,702,2.826606876,32.84,-117.2,3.567
27508,1.7137,12,4.501564129,1.03853211,1970,2.203669725,40.77,-124.16,0.978
27509,5.9619,44,5.88592233,1.174033149,744,2.629834254,34.01,-118.42,3.492
27510,1.3304,36,4.293833132,0.99879081,1667,3.462915601,33.93,-118.25,0.914
27511,2.2543,24,4.732510288,1.046035806,1852,2.391674551,33.74,-116.97,0.682
27512,8.9728,33,7.980769231,1.245791246,441,2.256410256,33.62,-117.93,5.00001
27513,2.2292,11,3.104332449,1.07239819,2553,1.627329193,38.58,-121.48,1.25
27514,6.4001,42,5.735798016,1.00998004,1257,2.564315353,34.01,-118.47,4.746
27515,3.4659,20,4.728026534,1.03814262,1985,2.733524355,32.62,-117.09,1.271
27516,3.5333,39,5.298076923,1.076923077,1098,2.634615385,33.91,-118.31,2.559
27517,10.0968,52,8.275862069,1.075862069,585,3.177011494,34.15,-118.4,3.8
27518,3.0043,35,4.81370826,1.040535373,1624,2.156950673,34.09,-117.93,1.783
27519,1.6571,18,2.736526946,1.103792415,1815,2.828855721,34.15,-118.24,1.775
27520,2.2765,30,3.447460595,1.073558648,2672,2.425162338,34.07,-118.13,1.205
27521,3.3882,31,4.382889201,1.090909091,2667,3.536520584,33.95,-118.03,1.623
27522,5.1221,17,6.251968504,1.025039124,1252,2.771653543,35.11,-120.59,2.699
27523,2.1917,18,5.147208122,1.121605667,1660,2.725931446,37.95,-121.24,0.679
27524,2.6111,20,3.209944751,1.118532455,5443,1.653884965,34.18,-118.43,2.625
27525,4.0441,23,3.946745562,1.051685393,2029,2.466292135,37.74,-122.42,3.273
27526,1.4338,22,4.132075472,1.056603774,764,4.333333333,37.36,-120.63,0.503
27527,4.6173,8,3.983146067,1.026548673,697,1.739130435,37.79,-122.43,3.75
27528,5.5875,9,6.395348837,1.03814262,2232,3.291873964,33.67,-117.98,2.207
27529,1.2668,29,4.491408935,1,1010,2.739726027,35.12,-118.83,0.819
27530,9.8177,25,7.772189349,0.970472441,1745,2.599022005,33.83,-118.22,4.656
27531,2.6288,17,11.49086162,2.20610687,1409,2.637168142,38.07,-120.19,1.528
27532,10.2948,12,7.847639485,1.042780749,6270,2.890949712,37.54,-122.34,5.00001
27533,2.983,20,4.29528536,1.071428571,1193,2.539708266,37.68,-122.11,1.86
27534,3.5625,37,5.071161049,0.966292135,771,3.483146067,33.97,-118.1,1.637
27535,1.6935,47,4.663212435,1.15483871,671,2.76344086,34.04,-118.34,1.649
27536,2.225,26,2.7265625,1.111842105,1385,3.9609375,34.07,-118.21,1.515
27537,2.8906,52,5.434650456,1.075697211,847,2.601593625,34.06,-118.34,2.289
27538,3.4609,35,4.403314917,0.988950276,964,3.633967789,37.6,-122.2,2.277
27539,3.875,9,5.426890756,0.959731544,1065,3.056497175,38.74,-121.27,1.335
27540,4.1685,4,4.12390925,1.102827763,3095,2.133659902,34.17,-118.59,3.385
27541,1.7212,23,3.456730769,1.134615385,55,2.076923077,37.74,-121.39,1.15
27542,2.6944,52,4.57203842,1.073394495,1859,2.417569194,37.8,-122.41,1.625
27543,2.5843,17,4.143947655,1.031123139,2799,2.727524205,32.58,-117.13,1.677
27544,4.0223,11,5,0.957142857,1335,3.48,38.26,-121.32,1.168
27545,4.0985,34,5.275229358,1.01986755,792,2.656036446,34.25,-118.45,2.631
27546,4.6103,35,5.194444444,0.882716049,740,3.283950617,34.25,-118.48,1.923
27547,5.4359,17,5.948654038,1.039076377,962,2.774611399,33.72,-118.3,3.523
27548,4.1379,39,4.146341463,1.036585366,581,1.831707317,32.74,-117.24,2.5
27549,4.0408,9,5.749478079,0.995824635,1432,3.425389755,38,-121.85,1.608
27550,2.7813,42,4.726438699,1.084395319,1635,3.352697095,34.21,-118.44,1.482
27551,3.1681,24,3.737470167,1.183397686,1832,1.312993539,34.15,-119.27,3.448
27552,4.7404,26,6.017592837,1.047520661,2383,3.266443515,32.74,-116.99,2.32
27553,3.6406,10,5.436657682,1.055718475,1594,2.894736842,34.18,-117.15,1.395
27554,3.3482,31,4.667519182,1.074927954,1162,3.087565674,34.19,-118.42,2.024
27555,4.1083,16,6.451193059,1.077544426,1447,3.067603748,32.86,-116.8,2.011
27556,5.6965,23,6.739057239,1.046025105,1605,2.986861314,34.21,-118.33,2.952
27557,1.9045,25,3.414012739,1.073394495,1615,1.822677925,33.77,-118.19,1.375
27558,3.1568,33,4.341796875,1,473,1.96875,34.03,-118.42,4.5
27559,3.2639,23,3.645780051,1.012482663,1410,1.93687231,33.84,-117.76,2.625
27560,4.6761,29,5.41574364,1.026845638,1233,3.076335878,33.87,-118.3,3.071
27561,5.1314,13,6.191489362,1.014749263,929,2.670212766,37.69,-120.98,1.909
27562,8.8062,25,7.465098039,1.073478261,1339,2.755434783,34.02,-118.66,5.00001
27563,2.2604,48,3.620772947,1.051724138,1858,4.344615385,34.07,-118.25,1.25
27564,3.3438,46,5.068965517,1.015086207,828,2.765517241,34,-118.33,1.896
27565,3.5521,28,5.583638584,1.087662338,1150,2.868725869,38.01,-121.82,0.973
27566,4.0444,18,6.504444444,1.075,952,2.642857143,32.82,-117.22,2.318
27567,5.687,21,5.926553672,1.04519774,1729,2.576271186,33.88,-118.37,3.824
27568,8.634,50,6.183544304,1.164556962,473,2.901898734,34.15,-118.36,5.00001
27569,3.0673,42,4.478823529,0.776470588,525,2.332352941,37.99,-121.3,1.306
27570,4.32,23,4.161290323,1.022922636,1980,2.508090615,34.17,-119.19,2.178
27571,3.0089,23,4.009779951,1.023255814,1577,3.409090909,33.85,-117.88,1.976
27572,2.7352,41,3.972491909,1.036885246,870,1.819277108,37.88,-122.27,2.149
27573,3.5491,26,5.284327323,1.064180399,2295,3.965256798,33.94,-117.4,1.297
27574,4.6406,31,4.85989011,1.057142857,1509,2.947552448,34.22,-118.24,2.04
27575,6.0191,36,4.72244898,0.965686275,822,2.632352941,33.75,-118.1,5.00001
27576,2.2679,14,4.124413146,1.015503876,1098,2.222222222,32.79,-117.12,1.504
27577,2.811,14,4.271468144,1.038781163,1215,2.16471399,33.96,-118.3,1.92
27578,5.8382,41,5.766784452,1.026595745,1318,2.134098787,34.03,-118.24,3.957
27579,3.7159,27,6.025125628,1.065663475,3842,2.225728155,38.59,-121.01,1.577
27580,6.8462,27,5.502183406,0.977099237,1402,2.613682093,37.55,-122.33,3.488
27581,3.4167,31,4.47826087,1.036363636,2515,3.0625,33.84,-117.95,1.694
27582,4.1339,26,3.699788918,1.038626609,1897,1.722278739,33.97,-118.45,4.375
27583,4.625,32,6.007366483,1.006920415,594,2.841541756,38.36,-122.69,2.093
27584,4.0568,35,4.988235294,1.156862745,546,2.952941176,33.92,-118.37,1.5
27585,2.2328,25,3.524737631,0.980427046,1512,4.438953488,33.98,-118.29,1.177
27586,3.2824,17,3.927750411,1.063400576,2834,2.275524476,34.18,-118.53,2.913
27587,5.5951,20,6.458410351,1.083756345,1974,3.031654676,33.89,-117.85,2.64
27588,4.0893,26,4.941358025,1.018518519,773,2.765432099,33.75,-117.85,1.9
27589,3.5048,25,5.202580645,0.946210269,2156,2.800653595,32.77,-117.05,1.621
27590,3.3693,33,4.098918083,1.0944334,1773,3.953271028,34.08,-117.96,1.382
27591,3.9054,12,5.326470588,1.035294118,1000,2.458823529,38.02,-121.2,0.935
27592,2.1836,24,3.936920223,1.046511628,2243,4.409495548,33.76,-117.94,1.479
27593,1.9309,21,3.38989899,1.032323232,884,2.75959596,34.07,-118.26,2.083
27594,3.4063,52,5.009493671,1.101188038,1177,3.674311927,34,-118.27,3.058
27595,5.5106,19,5.352517986,1.082079343,3152,3.127768313,37.23,-121.81,3.769
27596,3.625,25,5.573359073,1.032846715,926,2.552590267,38.02,-121.36,1.396
27597,2.2625,45,3.848393574,1.062656642,1130,2.552068524,34.2,-118.16,1.543
27598,4.4318,16,5.545945946,1.058181818,1721,2.351351351,37.74,-121.96,2.444
27599,2.3098,43,4.411700975,1.093681917,2300,2.844410876,34.03,-118.18,1.306
27600,3.1509,19,3.900426743,1.215568862,1246,1.985775249,37.81,-122.25,1.752
27601,10.9201,18,8.696682464,1.023316062,1223,3.05775076,33.62,-117.9,4
27602,1.7546,19,3.214285714,1.076804511,1066,2.351293103,32.64,-117.11,1.619
27603,3.6583,24,4.829351536,1.119929453,1135,2.022071307,32.83,-117.22,1.76
27604,3.0253,15,5.134615385,1.071794872,3660,3.241025641,37.75,-121.43,1.525
27605,2.0213,21,3.45625,1.070263488,1956,2.2265625,34.16,-118.45,3.02
27606,2.9441,13,4.443902439,1.019512195,1478,2.424390244,37.61,-120.99,2.042
27607,3.0938,27,5.367875648,1.069908815,3083,4.835051546,34.08,-117.74,1.099
27608,3.0651,21,4.465753425,1.075342466,2917,3.271232877,33.91,-118.23,2.215
27609,3.6563,24,3.773170732,1.089430894,814,2.817073171,37.3,-121.88,2.3
27610,4.8229,24,6.271666667,0.979768786,1398,2.638494624,37.24,-121.82,2.436
27611,3.9722,29,5.346592179,1.055865922,2394,3.246127367,33.82,-117.95,1.857
27612,5.8269,31,6.803063457,1.089820359,1216,3.678832117,37.25,-121.89,2.448
27613,0.9844,22,3.29258517,1.04676259,571,4.425120773,37.34,-120.6,0.604
27614,2.5804,28,3.761658031,1,1662,4.553459119,33.82,-118.2,1.428
27615,4.8036,23,5.616099071,1.095854922,1033,2.355066079,33.62,-117.85,5.00001
27616,3.1645,22,4.683363148,1.121061009,1478,1.91359447,37.9,-122.06,3.568
27617,3.9659,12,4.739583333,1.170833333,1416,2.846354167,33.72,-118.29,2.184
27618,5.5942,15,5.9395189,1.058405683,653,2.012232416,38.58,-121.83,2.27
27619,3.5486,16,3.95793499,1.143426295,1532,1.946058091,37.33,-121.86,1.756
27620,3.7872,16,5.275862069,1.015172414,2003,2.810344828,38.49,-121.32,1.26
27621,2.7826,19,4.814814815,1.054570259,4312,2.437627812,33.79,-117.81,2.742
27622,3.1912,28,3.441860465,1.023255814,2818,4.427906977,33.8,-118.18,1.411
27623,2.8125,43,4.706214689,1.0528125,609,2,37.97,-121.32,0.966
27624,2.725,24,5.663194444,1.014634146,1057,2.222222222,34.16,-117.26,0.863
27625,5.3126,20,6.133587786,0.946564885,4496,3.652996845,33.85,-117.88,1.792
27626,1.6136,11,5.11130137,1.064449064,1825,2.456043956,40.54,-122.2,0.623
27627,3.7917,37,6.040322581,1.10483871,914,2.403225806,38.54,-121.72,1.903
27628,2.1964,52,3.985276074,1.058282209,1203,2.41046832,34.13,-118.27,1.322
27629,5.8243,25,5.782828283,0.949494949,1398,2.845454545,34.23,-119.19,2.224
27630,3.9236,34,5.881773399,1.073619632,1043,2.950920245,34.09,-118.08,1.892
27631,2.3542,24,4.472945892,1.133458647,1461,4.294573643,36.79,-119.82,0.475
27632,1.4886,15,4.5,1.083333333,1349,3.673282443,33.94,-116.96,0.571
27633,6.1078,23,6.826193922,1.007092199,1524,2.616338028,37.99,-122.29,3.477
27634,7.6166,22,6.141361257,0.99795501,1456,2.542416452,37.4,-122.11,4.526
27635,2.0096,36,4.231437599,1.009633911,3036,3.619205298,37.93,-121.25,0.735
27636,3.825,20,5.35347432,1.071763602,1801,2.650924025,36.35,-119.64,0.675
27637,5.3074,18,6.379310345,1.04137931,802,2.883458647,33.01,-117.05,2.745
27638,3.9615,17,5.727959698,1.089327146,2383,2.740139211,33.75,-116.93,1.135
27639,6.7703,26,6.716894977,0.97047817,1360,3.023376623,33.82,-118.11,2.667
27640,2.1187,44,4.701970443,1.067193676,904,1.990881459,32.76,-117.23,3.124
27641,2.9769,37,5.035046729,1.027472527,1184,5.263598326,35.72,-119.46,0.608
27642,4.025,15,4.765864333,0.977329975,1553,2.01510574,33.89,-117.87,2.241
27643,2.6964,17,3.454741379,0.955696203,2174,3.238297872,34.06,-118.11,1.823
27644,2.4667,52,4.590613383,1.07511041,1179,2.056356488,38.09,-122.25,1.534
27645,7.4382,33,6.429447853,1.058823529,1398,2.527559055,37.43,-122.15,4.2
27646,2.7448,34,4.379310345,1.096551724,735,2.172413793,38.34,-122.69,2.409
27647,7.8347,52,6.889400922,1.019323671,741,2.800722023,34.47,-119.71,5.00001
27648,4.625,24,6.373493976,1.007246377,735,3.040963855,34.1,-118.04,3.143
27649,1.3882,19,4.938718663,1.145658263,1355,3.067226891,37.94,-121.26,0.604
27650,7.4863,19,7.083665339,1.038567493,2300,3.820051423,33.83,-118.11,3.932
27651,5.4155,19,6.690909091,0.948484848,628,2.676767677,38.25,-122.61,1.52
27652,5.7907,26,5.452722063,1.031746032,370,2.96350365,33.88,-117.99,2.909
27653,4.0074,18,4.898601399,1.062937063,857,2.779220779,32.85,-116.97,1.524
27654,5.1695,16,5.769230769,1.012820513,702,2.025641026,34.17,-118.85,2.409
27655,2.9389,52,3.360169492,1.069948187,504,1.718220339,37.77,-122.44,3.375
27656,3.024,19,4.717451524,1.018939394,730,2.743055556,34.05,-117.7,1.214
27657,2.6513,20,3.933530281,1.067173638,2259,2.017283951,34.17,-118.3,2.245
27658,3.5,29,5.094462541,1.011661808,2076,2.726688103,34.41,-119.79,2.178
27659,3.7685,19,3.751184834,1.054989817,1433,2.446540881,34.2,-118.59,2.592
27660,3.6719,12,4.634877384,1.03847487,7443,2.435514019,38.58,-121.56,1.595
27661,3.3906,18,4.290145985,1.154811715,1349,2.715481172,36.99,-121.89,1.413
27662,1.7113,19,2.144067797,1.03880597,3136,3.782485876,34.18,-118.49,2.208
27663,1.2301,6,4.258845438,1.205298013,1882,4.654986523,37.62,-121.02,0.675
27664,13.466,36,7.157480315,1.044368601,781,2.827433628,37.4,-122.2,5.00001
27665,6.3992,52,7.746958637,1.086419753,1077,2.320567376,37.77,-121.87,2.75
27666,10.6186,23,7.30472103,1.066523605,2382,2.41989882,34.14,-118.49,5.00001
27667,4.5417,33,5.023372287,1.037135279,1389,2.289950577,32.82,-117.27,2.386
27668,3.038,35,5.098412698,0.988095238,849,2.533333333,34.17,-118.32,2.5
27669,1.2175,38,4.35347432,1.078674948,1797,3.186006826,34.15,-117.31,0.67
27670,2.75,36,3.744897959,0.994897959,995,3.068345324,32.7,-117.01,1.639
27671,3.5096,19,3.690883191,1.029304029,2842,2.507272727,33.87,-118.3,2.658
27672,3.9427,22,4.956435644,0.977272727,1231,3.059405941,33.88,-118.06,2.689
27673,3.6369,30,4.158940397,1.060185759,2626,3.736045412,33.98,-118.17,1.142
27674,3.67,26,5.032786885,1.12704918,1435,3.081850534,33.97,-117.53,1.389
